49,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/51970/Calixto_CLV-SD.pdf
50,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/44928/Coronado_MMI%20SD.pdf
51,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/50575/Carrillo_BGB-SD.pdf
52,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/40977/Oyola_YHH.pdf
53,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86722/Gadea_RYI-SD.pdf
54,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/42602/Mena_SBJ.pdf
55,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/34968/Ortiz_VAI.pdf
56,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41724/Moya_LTK.pdf
57,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/68279/Miranda_CLC-SD.pdf
58,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/53416/Arzapalo_RAM-Rios_QJPD-SD.pdf
59,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36842/Gonzales_RLS-Zerpa_CERD.pdf
60,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/65577/Malaga_AJM-SD.pdf
61,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/49835/Flores_CAI-Asto_NRB-SD.pdf
62,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/52450/Linderman_CKM-SD.pdf
63,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/38869/Wicerra_GMC.pdf
64,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86814/Meneses_PDJ-SD.pdf
65,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/45574/Antezana_HNJ-SD.pdf
66,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/76295/Obregon_AKK-Saavedra_CB-SD.pdf
67,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/35108/Medianero_CLM-Montoya_GAP.pdf
68,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41158/Aguirre_THA-Sanchez_FYL.pdf
69,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/46257/Cortez_GCR-SD.pdf
70,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/40848/Alvarado_PHR-Risco_AJS.pdf
71,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/35269/Obando_BA.pdf
72,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/51534/Flores_AMJ-SD.pdf
73,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/56417/Guillen_QEC-SD.pdf
74,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/56553/B_Barrionuevo_RAT-Gutierrez_AAA-Rivera_PMR-SD.pdf
75,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/80093/Mart%c3%adnez_BMF-SD.pdf
76,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/76117/Buena%c3%b1o_TME-Duarez_PRK-SD.pdf
77,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/44980/Carhuatanta_CP%20SD.pdf
78,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/44488/Ch%c3%a1vez_GM%20-%20SD.pdf
79,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/77234/Gonzales_PLK-Zapata_CIJ-SD.pdf
80,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/46041/Hurtado_DM-Vigo_PADR-SD.pdf
81,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/54337/Najarro_DV-SD.pdf
82,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/45999/Flores_CKL-Ulloa_GSV-SD.pdf
83,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/50622/Flores_CCL-SD.pdf
84,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/45468/Jumpa_IAJ-SD.pdf
85,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/57392/Flores_MLI-SD.pdf
86,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/39985/Arbul%c3%ba_ARDC.pdf
87,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62344/Ram%c3%adrez_AJC-SD.pdf
88,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/46957/Ponce_BAC-SD.pdf
89,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86618/Manosalva_LDR-SD.pdf
90,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/45997/Chavarri_BSJ-SD.pdf
91,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/60628/Abad_BLB-SD.pdf
92,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/80791/Alvarez_EGI_Rea%c3%b1o_GAR-SD.pdf
93,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62233/Castilla_ACL-SD.pdf
94,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/65079/Tejeda_MCP-SD.pdf
95,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/56394/B_Caballero_FLV-Dionicio_CAB-Mar%c3%adn_AKA-Quispe_RCE-SD.pdf
96,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/63627/Hurtado_HGCV-SD.pdf
97,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/28641/Flores_TF.pdf
98,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/61393/Rivera_OSK-Silva_SD-SD.pdf
99,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/68724/Huayhua_BJA-SD.pdf
